Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Dec-2024,09-Jan-2025,PE,24300.00,730.00,800.00,569.60,607.40,600.00,607.40,197.00,3687.82,97.50,40125.00,5475.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26150.00,-,-,-,1370.85,-,2461.70,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26200.00,-,-,-,1412.90,-,2511.65,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22050.00,3.90,5.95,3.90,5.30,5.30,5.30,564.00,9329.39,2.24,12975.00,11475.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22100.00,3.95,6.25,3.50,5.55,5.40,5.55,3795.00,62917.41,15.29,58425.00,36750.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22150.00,4.80,7.90,4.20,5.95,5.85,5.95,789.00,13110.60,3.34,20325.00,17175.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22200.00,5.05,7.30,2.20,6.40,7.30,6.40,10487.00,174657.74,49.19,378075.00,231750.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22250.00,3.65,7.80,3.65,6.60,6.50,6.60,1822.00,30413.65,9.03,42975.00,25350.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22300.00,5.50,8.80,5.00,7.10,6.10,7.10,7649.00,127970.09,40.56,190275.00,74475.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22350.00,6.25,10.25,6.20,7.85,7.75,7.85,2164.00,36287.06,13.01,54900.00,10725.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24350.00,-,-,-,638.60,630.85,687.60,-,-,-,1875.00,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24400.00,830.00,870.00,659.90,692.70,695.55,692.70,198.00,3738.18,114.78,63600.00,8025.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24450.00,-,-,-,540.10,540.10,779.50,-,-,-,1650.00,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26250.00,-,-,-,1455.40,-,2561.55,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26300.00,-,-,-,1498.30,-,2611.45,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26350.00,-,-,-,1541.60,-,2661.40,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22400.00,7.15,11.25,6.40,8.35,8.00,8.35,7247.00,121796.05,46.45,167475.00,42075.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22450.00,6.50,12.75,6.50,9.35,8.20,9.35,2417.00,40713.78,17.54,43725.00,20850.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22500.00,9.05,14.95,8.50,10.35,10.60,10.35,36848.00,622116.01,306.01,1164975.00,576675.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22550.00,8.15,16.90,7.60,11.70,11.60,11.70,3709.00,62762.85,34.39,44850.00,16950.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22600.00,10.45,19.50,10.45,13.25,13.30,13.25,9033.00,153206.03,96.68,188775.00,53250.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24500.00,910.00,980.25,736.20,785.20,770.30,785.20,489.00,9305.50,320.13,152775.00,15000.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24550.00,970.00,970.00,884.75,884.75,884.75,873.90,2.00,38.22,1.40,1800.00,75.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26400.00,-,-,-,1585.30,-,2711.30,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26450.00,-,-,-,1629.35,-,2761.20,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26500.00,-,-,-,1673.70,-,2811.15,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22650.00,12.90,22.20,12.25,15.10,15.20,15.10,3809.00,64752.75,47.36,63900.00,34500.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22700.00,15.20,25.90,14.25,17.05,16.90,17.05,16846.00,287039.21,236.06,414000.00,100800.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22750.00,19.70,29.90,17.05,19.40,19.20,19.40,4702.00,80303.25,75.38,69225.00,17850.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22800.00,21.50,34.50,19.80,22.50,21.95,22.50,32072.00,549038.70,607.50,553425.00,188475.00,23644.80
NIFTY,31-Dec-2024,16-Jan-2025,PE,23600.00,262.25,320.15,205.00,220.65,212.80,220.65,5363.00,95993.69,1068.59,176325.00,153675.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24650.00,-,-,-,934.30,934.30,970.10,-,-,-,600.00,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22850.00,25.00,39.95,22.90,25.55,25.75,25.55,5478.00,94000.37,121.14,59400.00,1350.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22900.00,30.00,46.55,26.20,29.05,29.60,29.05,23728.00,408125.88,597.48,390525.00,27225.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24700.00,1100.00,1159.95,973.00,981.45,973.00,981.45,59.00,1141.22,48.24,7350.00,-1200.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24750.00,1210.40,1210.40,1092.55,1092.55,1092.55,1067.60,19.00,369.00,16.31,3600.00,-1275.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22950.00,30.75,53.50,30.00,33.05,32.50,33.05,7393.00,127465.94,213.93,155250.00,71700.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,23000.00,39.60,62.50,34.60,38.35,36.90,38.35,62812.00,1085613.34,2106.34,1135125.00,273900.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,23050.00,43.30,71.80,39.25,43.25,42.00,43.25,12124.00,210060.95,467.30,95325.00,37125.00,23644.80
